entity1,relations,entity2
Q8016,P607,Q362
Q8016,P509,Q12202
Q8016,P735,Q948418
Q8016,P551,Q1761
Q8016,P410,Q104680
Q8016,P793,Q4
Q271093,P17,Q142
Q318622,P20,Q350
Q318622,P106,Q36180
Q318622,P27,Q183
Q318622,P1412,Q397
Q318622,P937,Q2749
Q318622,P937,Q350
Q6279,P27,Q30
Q6279,P106,Q82955
Q6279,P106,Q40348
Q6279,P101,Q7748
Q6279,P1050,Q186676
Q1758692,P495,Q30
Q41177,P186,Q43010
Q41177,P186,Q1098
Q1105,P138,Q332
Q80919,P17,Q15180
Q80919,P1001,Q15180
Q80919,P749,Q15180
Q34739,P17,Q30
Q34739,P190,Q2749
Q34739,P190,Q11194
Q474621,P17,Q30
Q474621,P452,Q11650
Q131255,P111,Q164399
Q144060,P159,Q5083
Q144060,P17,Q30
Q144060,P1056,Q121117
Q144060,P452,Q121117
Q453115,P17,Q30
Q21198,P2578,Q179310
Q183126,P106,Q4964182
Q183126,P140,Q9089
Q183126,P101,Q5891
Q235783,P1542,Q210064
Q766952,P186,Q22657
Q18822,P17,Q30
Q18822,P495,Q30
Q116434,P61,Q8743
Q42699,P105,Q7432
Q132814,P2579,Q11473
Q636755,P17,Q142
Q636755,P1056,Q5320
Q186394,P1056,Q121117
Q186394,P1056,Q192525
Q186394,P1056,Q7397
Q186394,P452,Q11650
Q106080,P2579,Q11473
Q652965,P641,Q5372
Q652965,P641,Q2736
Q626483,P272,Q7414
Q626483,P136,Q174526
Q626483,P495,Q30
Q3328852,P17,Q38
Q4812835,P178,Q207922
Q80041,P17,Q30
Q57082,P17,Q20
Q1192667,P452,Q11650
Q1361107,P111,Q39297
Q424972,P2175,Q12078
Q424972,P2175,Q101991
Q424972,P2175,Q5958765
Q424972,P2175,Q170990
Q470517,P17,Q30
Q422244,P2175,Q178190
Q422244,P2175,Q154430
Q79928,P2176,Q287029
Q79928,P2176,Q213511
Q188205,P27,Q30
Q1215575,P2175,Q81938
Q1215575,P2175,Q101991
Q1215575,P2175,Q133823
Q1215575,P2175,Q540571
Q39918,P105,Q7432
Q9531,P452,Q11030
Q9531,P452,Q15078788
Q9531,P1056,Q15078788
Q529,P106,Q593644
Q529,P27,Q142
Q529,P101,Q2329
Q529,P101,Q7193
Q529,P512,Q752297
Q529,P551,Q142
Q1641556,P1995,Q83042
Q1682583,P689,Q232358
Q769220,P1995,Q83042
Q6385829,P17,Q159
Q213511,P636,Q420054
Q213511,P769,Q423437
Q213511,P769,Q422438
Q213511,P769,Q41576
Q213511,P769,Q251347
Q213511,P2175,Q101896
Q213511,P2175,Q79928
Q213511,P2175,Q134859
Q213511,P2868,Q12187
Q7218,P2578,Q184651
Q13479580,P159,Q1297
Q13479580,P17,Q30
Q177463,P462,Q23445
Q182040,P2868,Q626292
Q161210,P2868,Q73984
Q12195,P1995,Q83042
Q12195,P780,Q38933
Q12195,P780,Q127076
Q12195,P780,Q40878
Q37325864,P495,Q30
Q37325864,P136,Q93204
Q3757,P17,Q252
Q2842903,P17,Q30
Q43806,P171,Q729
Q1223924,P828,Q166231
Q1223924,P1995,Q162555
Q685585,P17,Q183
Q411924,P495,Q22
Q16879037,P360,Q3863
Q408471,P2175,Q178190
Q408471,P2175,Q154430
Q114085,P780,Q86
Q114085,P780,Q35830
Q287029,P636,Q420054
Q287029,P2175,Q79928
Q423437,P769,Q422438
Q423437,P769,Q41576
Q423437,P769,Q213511
Q423437,P769,Q251347
Q5562701,P641,Q5377
Q9655,P2789,Q1072
Q816,P17,Q30
Q816,P47,Q1261
Q816,P131,Q30
Q33196,P1071,Q9612
Q33196,P1071,Q17147
Q101896,P2176,Q213511
Q101896,P927,Q9612
Q101896,P927,Q16364
Q179399,P1995,Q105650
Q200117,P1542,Q11995
Q3200265,P186,Q10990
Q18575,P17,Q30
Q18575,P1313,Q30185
Q42562,P105,Q7432
Q7928080,P17,Q668
Q1757,P1376,Q33
Q1757,P17,Q33
Q1757,P17,Q34
Q1757,P190,Q1748
Q1757,P190,Q1764
Q1757,P47,Q47034
Q28525715,P17,Q159
Q2306037,P495,Q30
Q1496,P106,Q45199
Q1496,P1196,Q149086
Q1496,P410,Q132851
Q264620,P17,Q183
Q264620,P47,Q1726
Q295309,P17,Q30
Q935149,P793,Q531716
Q273312,P17,Q142
Q23548,P17,Q30
Q23548,P112,Q9916
Q8421,P2283,Q8424
Q8421,P2283,Q25261
Q8421,P2283,Q11473
Q1025057,P17,Q55
Q649,P190,Q1297
Q649,P190,Q1773
Q649,P190,Q1718
Q649,P190,Q42308
Q649,P1376,Q159
Q649,P1376,Q15180
Q649,P793,Q168983
Q649,P17,Q15180
Q649,P17,Q159
Q649,P131,Q159
Q213355,P106,Q49757
Q213355,P106,Q36180
Q213355,P140,Q9592
Q847637,P17,Q30
Q916402,P17,Q224
Q2357348,P17,Q30
Q871549,P17,Q40
Q5405160,P2175,Q205764
Q123766,P17,Q30
Q123766,P1313,Q30185
Q90,P17,Q142
Q90,P1376,Q142
Q90,P190,Q220
Q90,P190,Q1297
Q193521,P2868,Q189720
Q3359477,P495,Q142
Q191118,P111,Q11423
Q213563,P101,Q1022867
Q213563,P101,Q3559
Q213563,P101,Q3863
Q186545,P17,Q30
Q186545,P131,Q30
Q155,P530,Q414
Q155,P530,Q183
Q155,P530,Q399
Q155,P530,Q408
Q155,P530,Q298
Q155,P530,Q35
Q155,P530,Q30
Q155,P530,Q29
Q155,P530,Q142
Q155,P530,Q41
Q155,P530,Q790
Q155,P530,Q801
Q155,P530,Q668
Q155,P530,Q252
Q155,P530,Q96
Q155,P530,Q1029
Q155,P530,Q843
Q155,P530,Q159
Q155,P530,Q403
Q155,P530,Q43
Q155,P530,Q458
Q155,P530,Q38
Q155,P530,Q184
Q155,P530,Q833
Q155,P530,Q928
Q155,P530,Q34
Q155,P530,Q902
Q155,P47,Q414
Q155,P47,Q142
Q155,P47,Q458
Q155,P463,Q19771
Q23834,P186,Q287
Q23834,P186,Q11426
Q748010,P17,Q30
Q748010,P276,Q1261
Q309867,P17,Q142
Q309867,P452,Q2876213
Q170337,P2578,Q623282
Q976816,P27,Q30
Q976816,P106,Q33999
Q102496,P2388,Q955464
Q102496,P140,Q5043
Q9391,P106,Q121594
Q9391,P106,Q36180
Q9391,P106,Q482980
Q9391,P106,Q170790
Q9391,P106,Q4964182
Q9391,P27,Q40
Q9391,P735,Q15730712
Q9391,P512,Q849697
Q9391,P101,Q5891
Q9391,P20,Q350
Q9391,P607,Q361
Q9391,P140,Q288928
Q9391,P1303,Q8343
Q1938388,P1441,Q42614
Q1938388,P106,Q42857
Q1413,P20,Q220
Q1413,P106,Q49757
Q1413,P106,Q82955
Q1413,P1196,Q10737
Q1413,P119,Q220
Q1413,P6886,Q397
Q1413,P1412,Q397
Q1425,P106,Q372436
Q1425,P106,Q82955
Q1425,P6886,Q397
Q1425,P1412,Q397
Q130,P138,Q23488
Q2650689,P407,Q397
Q692,P800,Q26833
Q692,P106,Q49757
Q692,P106,Q36180
Q692,P106,Q33999
Q692,P735,Q12344159
Q692,P509,Q38933
Q245781,P1382,Q1395219
Q46802,P136,Q9465
Q133073,P17,Q664
Q133073,P1376,Q692912
Q202129,P407,Q9288
Q155980,P407,Q9288
Q200937,P17,Q184
Q5023963,P17,Q30
Q2396419,P17,Q31
Q739882,P495,Q40
Q185943,P1542,Q2745341
Q2098,P106,Q49757
Q2098,P106,Q36180
Q2098,P1412,Q397
Q2098,P136,Q482
Q2098,P136,Q128758
Q2098,P6886,Q397
Q330165,P27,Q30
Q330165,P106,Q82955
Q330165,P19,Q37320
Q330165,P140,Q9268
Q330165,P735,Q3595959
Q780191,P27,Q35
Q780191,P170,Q692
Q34771,P17,Q20
Q43512,P17,Q843
Q327541,P1542,Q168983
Q473814,P17,Q928
Q473814,P17,Q833
Q1494,P17,Q30
Q1494,P131,Q30
Q41183,P190,Q456
Q123923,P27,Q225
Q123923,P106,Q82955
Q123923,P106,Q49757
Q123923,P106,Q211346
Q123923,P172,Q127885
Q123923,P1399,Q41397
Q123923,P793,Q1403016
Q123923,P1596,Q841236
Q43067,P19,Q1726
Q43067,P106,Q82955
Q43067,P106,Q131512
Q43067,P463,Q44687
Q43067,P1196,Q10737
Q43067,P607,Q362
Q136217,P17,Q43
Q629633,P17,Q142
Q1764,P17,Q189
Q1764,P190,Q1757
Q1764,P190,Q1748
Q1764,P190,Q5083
Q1764,P190,Q2135
Q1764,P1376,Q189
Q253936,P17,Q30
Q406,P17,Q43
Q406,P17,Q12544
Q406,P190,Q16555
Q406,P190,Q365
Q406,P190,Q11194
Q406,P190,Q1781
Q406,P190,Q9248
Q1000883,P17,Q227
Q13855,P17,Q29
Q227,P36,Q9248
Q227,P47,Q399
Q227,P47,Q43
Q227,P47,Q159
Q227,P122,Q7270
Q227,P150,Q9248
Q227,P150,Q179833
Q227,P530,Q38
Q227,P530,Q183
Q227,P530,Q159
Q227,P530,Q184
Q227,P530,Q399
Q227,P530,Q801
Q227,P530,Q403
Q227,P530,Q30
Q227,P530,Q41
Q227,P530,Q43
Q227,P530,Q458
Q227,P530,Q833
Q227,P530,Q843
Q227,P530,Q96
Q227,P530,Q39
Q227,P530,Q218
Q227,P530,Q35
Q227,P530,Q902
Q227,P530,Q142
Q227,P172,Q482942
Q227,P172,Q1129737
Q28085,P27,Q40
Q28085,P607,Q362
Q28085,P509,Q175111
Q28085,P735,Q18145837
Q28085,P241,Q44687
Q28085,P106,Q82955
Q28085,P1196,Q8454
Q28085,P598,Q44687
Q139,P641,Q718
Q41984,P17,Q40
Q5639547,P159,Q100
Q5639547,P159,Q60
Q5639547,P17,Q30
Q5639547,P1416,Q318657
Q47906,P106,Q82955
Q47906,P106,Q2095549
Q47906,P607,Q361
Q47906,P607,Q362
Q47906,P1196,Q10737
Q47906,P108,Q43250
Q47906,P140,Q75809
Q47906,P1344,Q41397
Q565594,P159,Q220
Q565594,P740,Q490
Q565594,P17,Q38
Q565594,P1056,Q22656
Q48775,P140,Q5043
Q48775,P140,Q6423963
Q48775,P27,Q801
Q48775,P106,Q5352191
Q48775,P106,Q169470
Q48775,P106,Q901
Q48775,P1399,Q160128
Q48775,P1399,Q165950
Q48775,P1412,Q9288
Q168456,P276,Q7362
Q367973,P106,Q483501
Q367973,P106,Q644687
Q367973,P27,Q142
Q367973,P20,Q60
Q367973,P937,Q60
Q367973,P509,Q12078
Q367973,P101,Q11634
Q48672517,P495,Q668
Q2400848,P17,Q801
Q385509,P607,Q362
Q1048570,P17,Q30
Q1048570,P131,Q60
Q123141,P105,Q7432
Q21637,P17,Q30
Q21637,P159,Q60
Q21637,P101,Q2509280
Q21637,P495,Q30
Q5428,P17,Q15180
Q5428,P17,Q159
Q501542,P1001,Q30
Q501542,P17,Q30
Q9960,P27,Q30
Q9960,P106,Q82955
Q9960,P106,Q33999
Q9960,P106,Q372436
Q9960,P509,Q12192
Q9960,P140,Q178169
Q9960,P241,Q11223
Q9960,P607,Q362
Q9960,P945,Q30
Q3955,P17,Q183
Q699542,P17,Q183
Q1052,P462,Q3142
Q1052,P462,Q3133
Q1052,P462,Q1088
Q1052,P462,Q5967009
Q1052,P462,Q943
Q43051,P272,Q7414
Q43051,P495,Q30
Q43051,P793,Q204854
Q2010220,P17,Q41
Q9696,P27,Q30
Q9696,P106,Q82955
Q9696,P106,Q1930187
Q9696,P106,Q372436
Q9696,P106,Q36180
Q9696,P1050,Q12195
Q9696,P1050,Q35869
Q9696,P607,Q362
Q9696,P1196,Q149086
Q9696,P410,Q186024
Q9696,P945,Q30
Q179733,P138,Q292833
Q2737173,P407,Q397
Q38829,P2579,Q80962
Q264965,P2579,Q21201
Q2845,P636,Q662860
Q2845,P636,Q1663054
Q2845,P2175,Q186889
Q35811,P106,Q42857
Q35811,P106,Q49757
Q35811,P1576,Q83364
Q35811,P140,Q9601
Q35811,P1412,Q29572
Q11299,P131,Q60
Q11299,P17,Q30
Q34990,P50,Q766677
Q123839,P39,Q29182
Q123839,P27,Q39
Q123839,P1412,Q397
Q123839,P140,Q23540
Q11231408,P138,Q331432
Q185789,P111,Q39297
Q520667,P2283,Q344
Q41300,P945,Q19546
Q41300,P607,Q12546
Q22402,P17,Q142
Q15994526,P106,Q36180
Q18210026,P495,Q668
